customer_id,company_name,segment,industry,company_size,location,annual_revenue,order_frequency,avg_order_value,last_order_days,total_orders,contract_value,employee_count,relationship_years,satisfaction_score,nps_score,preferred_contact,payment_method,has_online_account,has_mobile_app,has_integration,is_active,customer_lifetime_value,avg_monthly_revenue,engagement_score,churn_risk
2458,Grup Ltd. Şti.,Silver,Turizm,Küçük Ölçekli,Antalya,12412,19,653,37,19,1151106,123,22,8.1,10,Mobil Uygulama,Havale/EFT,True,True,False,True,218451.2,1034.3333333333333,0.61,Orta
2459,Grup Ltd. Şti.,Silver,Üretim,Küçük Ölçekli,Izmir,94175,20,4708,8,20,2079229,108,10,8.0,6,Mağaza,Çek,True,False,False,True,753400.0,7847.916666666667,0.46,Düşük
2460,Mega Holding,Gold,Lojistik,Büyük Ölçekli,Ankara,12441,41,303,28,41,10290679,156,1,10.0,8,Mağaza,Vadeli Ödeme,True,True,True,True,9952.800000000001,1036.75,0.67,Düşük
2461,Sistem Holding,Gold,Üretim,Küçük Ölçekli,Samsun,4292,24,178,39,24,6482651,85,1,9.13,8,E-posta,Havale/EFT,True,True,False,True,3433.6000000000004,357.6666666666667,0.57,Orta
2462,Anadolu Ticaret,Bronze,Finans,Büyük Ölçekli,Mersin,5705,23,248,98,23,2184118,63,7,9.59,6,Mağaza,Kurumsal Kredi Kartı,True,True,False,True,31948.000000000004,475.4166666666667,0.61,Yüksek
2463,Global Holding,Bronze,Eğitim,Büyük Ölçekli,Antalya,7917,33,239,84,33,3039114,34,5,10.0,10,Mobil Uygulama,Vadeli Ödeme,False,False,True,True,31668.0,659.75,0.45,Yüksek
2464,Net Holding,Bronze,Teknoloji,Orta Ölçekli,Izmir,3473,36,96,7,36,3379766,215,9,10.0,7,Mağaza,Çek,True,False,True,False,25005.600000000002,289.4166666666667,0.58,Düşük
2465,Pro Ltd. Şti.,Gold,Turizm,Orta Ölçekli,Antalya,54940,19,2891,26,19,2334778,229,1,7.99,8,Web Site,Havale/EFT,False,False,False,True,43952.0,4578.333333333333,0.32,Düşük
2466,Mega Sanayi,Gold,Perakende,Küçük Ölçekli,Istanbul,35215,8,4401,20,8,5501517,73,14,7.88,1,Telefon,Vadeli Ödeme,False,True,False,False,394408.00000000006,2934.5833333333335,0.43,Orta
2467,Net Holding,Gold,Eğitim,Küçük Ölçekli,Ankara,129617,24,5400,13,24,2945609,241,1,7.63,5,Mobil Uygulama,Havale/EFT,True,False,False,True,103693.6,10801.416666666666,0.43,Düşük
2468,Pro Ltd. Şti.,Premium,Turizm,Orta Ölçekli,Istanbul,28211,25,1128,13,25,4736687,9,2,7.47,4,Telefon,Havale/EFT,True,True,True,True,45137.600000000006,2350.9166666666665,0.53,Orta
2469,Net Ticaret,Silver,Teknoloji,Orta Ölçekli,Izmir,61048,15,4069,107,15,3164282,189,4,9.86,6,Mağaza,Vadeli Ödeme,True,False,True,True,195353.6,5087.333333333333,0.47,Yüksek
2470,Net Teknoloji,Silver,Üretim,Orta Ölçekli,Izmir,12631,18,701,2,18,1628954,168,17,8.61,8,Mobil Uygulama,Çek,True,True,False,True,171781.6,1052.5833333333333,0.6,Düşük
2471,Tech Sanayi,Silver,Üretim,Büyük Ölçekli,Istanbul,4855,29,167,58,29,515106,177,10,8.38,4,Mobil Uygulama,Çek,True,True,True,True,38840.0,404.5833333333333,0.61,Orta
2472,Global Holding,Silver,Eğitim,Orta Ölçekli,Trabzon,11705,37,316,19,37,11210476,108,6,9.48,7,Telefon,Havale/EFT,True,False,True,True,56184.00000000001,975.4166666666666,0.56,Düşük
2473,Mega Sanayi,Gold,Finans,Küçük Ölçekli,Mersin,3499,16,218,26,16,13439889,88,8,10.0,5,Mobil Uygulama,Kurumsal Kredi Kartı,True,False,True,True,22393.600000000002,291.5833333333333,0.5,Düşük
2474,Star Sanayi,Gold,Üretim,Orta Ölçekli,Adana,579609,27,21467,41,27,2982704,184,2,10.0,5,Web Site,Havale/EFT,True,True,False,True,927374.4,48300.75,0.62,Orta
2475,Tech Ltd. Şti.,Silver,Eğitim,Küçük Ölçekli,Izmir,32730,24,1363,19,24,2555933,151,6,10.0,2,Mağaza,Çek,False,True,True,True,157104.00000000003,2727.5,0.52,Düşük
2476,Türk Teknoloji,Gold,Teknoloji,Orta Ölçekli,Gaziantep,12024,27,445,132,27,712013,281,10,7.14,7,Web Site,Çek,True,True,True,True,96192.0,1002.0,0.56,Yüksek
2477,Türk Holding,Gold,Perakende,Orta Ölçekli,Istanbul,22501,46,489,61,46,2232996,176,6,10.0,5,Mobil Uygulama,Havale/EFT,True,False,True,True,108004.80000000002,1875.0833333333333,0.61,Yüksek
2478,Net Ltd. Şti.,Gold,Hizmet,Orta Ölçekli,Konya,1004,15,66,8,15,7029629,45,10,7.9,6,Mağaza,Havale/EFT,True,True,True,False,8032.0,83.66666666666667,0.54,Düşük
2479,Grup Ticaret,Gold,Sağlık,Küçük Ölçekli,Istanbul,340890,24,14203,34,24,6013279,21,8,9.42,6,Mobil Uygulama,Çek,True,True,True,False,2181696.0,28407.5,0.61,Orta
2480,Net Ltd. Şti.,Premium,Perakende,Küçük Ölçekli,Konya,408853,36,11357,20,36,732934,22,3,8.98,5,Web Site,Vadeli Ödeme,True,True,False,True,981247.2000000002,34071.083333333336,0.62,Düşük
2481,Pro Ticaret,Bronze,Sağlık,Büyük Ölçekli,Istanbul,20705,23,900,14,23,17081346,199,6,4.56,7,Web Site,Vadeli Ödeme,True,True,False,True,99384.00000000001,1725.4166666666667,0.45,Yüksek
2482,Net Ticaret,Bronze,Teknoloji,Küçük Ölçekli,Mersin,28454,25,1138,14,25,1180544,138,4,8.06,3,Mobil Uygulama,Kurumsal Kredi Kartı,True,True,False,True,91052.8,2371.1666666666665,0.56,Düşük
2483,Tech Holding,Gold,Eğitim,Büyük Ölçekli,Eskişehir,5921,24,246,6,24,1991380,429,12,10.0,8,Mağaza,Çek,False,True,False,True,56841.600000000006,493.4166666666667,0.55,Düşük
2484,Türk Ticaret,Premium,Perakende,Küçük Ölçekli,Istanbul,9171,8,1146,19,8,10549968,229,1,10.0,6,Mobil Uygulama,Vadeli Ödeme,True,True,True,True,7336.8,764.25,0.54,Orta
2485,Türk Ticaret,Silver,Üretim,Büyük Ölçekli,Izmir,2072,25,82,28,25,5671863,264,14,8.54,7,E-posta,Çek,True,True,False,True,23206.4,172.66666666666666,0.62,Düşük
2486,Türk A.Ş.,Gold,Üretim,Küçük Ölçekli,Samsun,31138,43,724,49,43,2189021,119,3,7.52,4,Telefon,Vadeli Ödeme,True,True,False,True,74731.20000000001,2594.8333333333335,0.61,Orta
2487,Türk Ltd. Şti.,Gold,Turizm,Küçük Ölçekli,Izmir,194724,21,9272,11,21,1164310,39,4,8.0,1,Mobil Uygulama,Havale/EFT,True,True,False,True,623116.8,16227.0,0.54,Düşük
2488,Anadolu A.Ş.,Premium,Sağlık,Küçük Ölçekli,Gaziantep,30991,35,885,45,35,15802052,70,8,10.0,6,Mobil Uygulama,Kurumsal Kredi Kartı,True,False,True,True,198342.40000000002,2582.5833333333335,0.57,Orta
2489,Tech Ltd. Şti.,Gold,Eğitim,Büyük Ölçekli,Antalya,66791,18,3710,25,18,1637422,8,3,10.0,8,E-posta,Vadeli Ödeme,True,True,True,False,160298.40000000002,5565.916666666667,0.58,Düşük
2490,Net Sanayi,Bronze,İnşaat,Orta Ölçekli,Ankara,76504,11,6954,9,11,2393493,107,1,10.0,7,E-posta,Havale/EFT,True,True,True,True,61203.200000000004,6375.333333333333,0.55,Düşük
2491,Türk Holding,Bronze,Sağlık,Küçük Ölçekli,Istanbul,1541,30,51,47,30,2074588,31,10,8.37,8,Mağaza,Vadeli Ödeme,True,True,True,True,12328.0,128.41666666666666,0.61,Orta
2492,Tech Ltd. Şti.,Gold,Teknoloji,Küçük Ölçekli,Istanbul,631677,39,16196,28,39,4075341,262,5,10.0,8,Telefon,Kurumsal Kredi Kartı,True,True,True,True,2526708.0,52639.75,0.68,Düşük
2493,Global Ticaret,Gold,Finans,Küçük Ölçekli,Adana,224980,24,9374,93,24,3290454,47,15,7.53,8,Web Site,Havale/EFT,False,True,True,True,2699760.0,18748.333333333332,0.49,Yüksek
2494,Türk Ticaret,Premium,Sağlık,Orta Ölçekli,Ankara,119029,24,4959,11,24,6780178,70,11,10.0,9,E-posta,Havale/EFT,True,False,True,True,1047455.2000000001,9919.083333333334,0.54,Düşük
2495,Anadolu Ltd. Şti.,Premium,Hizmet,Büyük Ölçekli,Izmir,220231,18,12235,109,18,7467880,62,1,10.0,6,Telefon,Çek,True,True,True,True,176184.80000000002,18352.583333333332,0.58,Yüksek
2496,Sistem Holding,Bronze,Sağlık,Küçük Ölçekli,Izmir,75619,22,3437,25,22,1466554,68,8,8.16,0,Mobil Uygulama,Havale/EFT,True,True,True,True,483961.60000000003,6301.583333333333,0.57,Düşük
2497,Pro Holding,Silver,Finans,Orta Ölçekli,Antalya,40998,18,2277,19,18,975528,248,2,9.42,2,Web Site,Havale/EFT,True,True,False,False,65596.8,3416.5,0.56,Düşük
2498,Türk Ltd. Şti.,Silver,Lojistik,Büyük Ölçekli,Gaziantep,225198,38,5926,63,38,7963227,78,5,7.66,5,Telefon,Vadeli Ödeme,True,True,True,True,900792.0,18766.5,0.6,Yüksek
2499,Global Holding,Bronze,Turizm,Küçük Ölçekli,Samsun,8936,13,687,6,13,1264850,110,3,8.74,4,Web Site,Çek,False,True,False,True,21446.4,744.6666666666666,0.43,Düşük
2500,Mega A.Ş.,Bronze,Teknoloji,Orta Ölçekli,Ankara,35227,20,1761,19,20,2775612,134,9,10.0,6,Telefon,Çek,True,True,True,False,253634.4,2935.5833333333335,0.62,Düşük
2501,Tech A.Ş.,Bronze,Hizmet,Büyük Ölçekli,Gaziantep,127940,20,6397,5,20,1980559,159,11,8.43,8,Mağaza,Havale/EFT,True,True,False,True,1125872.0,10661.666666666666,0.58,Düşük
2502,Sistem Ticaret,Premium,Perakende,Büyük Ölçekli,Adana,972,26,37,29,26,1763467,21,3,6.93,8,Mobil Uygulama,Vadeli Ödeme,True,False,True,True,2332.8,81.0,0.42,Orta
2503,Pro Ticaret,Gold,Perakende,Küçük Ölçekli,Antalya,76475,16,4779,2,16,4455854,9,2,6.41,5,Mobil Uygulama,Havale/EFT,True,True,False,True,122360.0,6372.916666666667,0.46,Orta
2504,Grup Sanayi,Silver,İnşaat,Büyük Ölçekli,Eskişehir,78372,18,4354,118,18,3114954,45,3,7.62,7,Mobil Uygulama,Çek,False,True,True,False,188092.80000000002,6531.0,0.41,Yüksek
2505,Star A.Ş.,Gold,Teknoloji,Küçük Ölçekli,Istanbul,3056,27,113,1,27,4774896,15,2,8.8,9,Mobil Uygulama,Kurumsal Kredi Kartı,True,False,False,True,4889.6,254.66666666666666,0.48,Düşük
2506,Global Ticaret,Bronze,Üretim,Orta Ölçekli,Istanbul,26892,12,2241,81,12,4540104,136,6,10.0,8,Mağaza,Çek,True,False,True,True,129081.60000000002,2241.0,0.47,Yüksek
2507,Tech Sanayi,Silver,Üretim,Büyük Ölçekli,Gaziantep,8036,23,349,32,23,1692554,198,2,7.69,5,Mağaza,Kurumsal Kredi Kartı,True,True,False,True,12857.6,669.6666666666666,0.53,Orta
2508,Net Ltd. Şti.,Bronze,Eğitim,Küçük Ölçekli,Ankara,31954,29,1101,52,29,24621381,94,12,9.29,8,Mobil Uygulama,Kurumsal Kredi Kartı,True,True,True,True,306758.4,2662.8333333333335,0.65,Orta
2509,Tech Holding,Gold,Perakende,Küçük Ölçekli,Gaziantep,34381,22,1562,14,22,962929,46,2,10.0,7,Mağaza,Havale/EFT,True,True,True,True,55009.600000000006,2865.0833333333335,0.6,Düşük
2510,Grup Ltd. Şti.,Bronze,Teknoloji,Orta Ölçekli,Mersin,4261,28,152,9,28,2630087,40,1,6.21,6,E-posta,Kurumsal Kredi Kartı,True,True,False,True,3408.8,355.0833333333333,0.5,Orta
2511,Sistem Teknoloji,Gold,Hizmet,Orta Ölçekli,Istanbul,209458,16,13091,6,16,24197074,77,11,9.3,7,Telefon,Havale/EFT,True,False,False,False,1843230.4000000001,17454.833333333332,0.49,Düşük
2512,Global Ticaret,Bronze,Teknoloji,Büyük Ölçekli,Mersin,9407,32,293,23,32,3344626,213,3,7.71,5,E-posta,Havale/EFT,True,True,True,True,22576.800000000003,783.9166666666666,0.57,Düşük
2513,Net Ltd. Şti.,Gold,Lojistik,Küçük Ölçekli,Ankara,59440,18,3302,10,18,1687076,21,2,7.1,6,Web Site,Havale/EFT,True,True,False,True,95104.0,4953.333333333333,0.49,Orta
2514,Global Ticaret,Silver,Finans,Orta Ölçekli,Izmir,189736,15,12649,64,15,7714392,164,5,8.97,6,Telefon,Kurumsal Kredi Kartı,True,True,True,True,758944.0,15811.333333333334,0.55,Yüksek
2515,Star Teknoloji,Bronze,Hizmet,Küçük Ölçekli,Antalya,4455,26,171,1,26,13740546,30,11,10.0,6,E-posta,Vadeli Ödeme,False,True,True,True,39204.0,371.25,0.55,Düşük
2516,Global A.Ş.,Silver,Finans,Küçük Ölçekli,Kayseri,26752,22,1216,3,22,1222862,29,3,8.51,3,Telefon,Çek,True,False,False,True,64204.80000000001,2229.3333333333335,0.46,Düşük
2517,Türk Sanayi,Silver,Teknoloji,Küçük Ölçekli,Istanbul,12573,20,628,8,20,6682577,25,1,7.47,7,Telefon,Vadeli Ödeme,True,True,False,True,10058.400000000001,1047.75,0.51,Orta
2518,Star Ltd. Şti.,Bronze,Eğitim,Küçük Ölçekli,Izmir,11714,14,836,3,14,5578398,21,6,6.97,9,Mağaza,Kurumsal Kredi Kartı,True,True,True,True,56227.20000000001,976.1666666666666,0.49,Orta
2519,Tech Sanayi,Silver,Perakende,Küçük Ölçekli,Bursa,670949,22,30497,53,22,2232925,13,4,8.9,9,Mobil Uygulama,Kurumsal Kredi Kartı,True,True,True,True,2147036.8000000003,55912.416666666664,0.57,Orta
2520,Grup A.Ş.,Silver,Eğitim,Orta Ölçekli,Adana,52443,12,4370,1,12,8091383,224,5,8.26,7,Telefon,Havale/EFT,True,True,False,True,209772.0,4370.25,0.52,Düşük
2521,Anadolu A.Ş.,Premium,Hizmet,Orta Ölçekli,Bursa,88139,29,3039,32,29,4783573,16,5,7.28,0,Web Site,Vadeli Ödeme,True,False,True,True,352556.0,7344.916666666667,0.45,Orta
2522,Grup Ltd. Şti.,Bronze,Perakende,Büyük Ölçekli,Istanbul,38676,18,2148,19,18,2770879,31,2,7.62,7,Telefon,Vadeli Ödeme,True,False,True,True,61881.600000000006,3223.0,0.41,Düşük
2523,Star Ticaret,Silver,Teknoloji,Küçük Ölçekli,Istanbul,50398,20,2519,45,20,5735403,157,12,9.22,7,Mobil Uygulama,Vadeli Ödeme,True,True,True,True,483820.80000000005,4199.833333333333,0.61,Orta
2524,Star Ltd. Şti.,Silver,Hizmet,Küçük Ölçekli,Ankara,1708,21,81,16,21,534797,14,6,7.7,9,Telefon,Havale/EFT,True,True,True,False,8198.400000000001,142.33333333333334,0.54,Düşük
2525,Star A.Ş.,Premium,Sağlık,Orta Ölçekli,Konya,1726198,32,53943,32,32,6153093,25,5,7.99,9,Mobil Uygulama,Çek,False,False,False,True,6904792.0,143849.83333333334,0.39,Orta
2526,Anadolu Teknoloji,Silver,Perakende,Küçük Ölçekli,Istanbul,2938,29,101,31,29,2520487,31,3,8.16,8,Mağaza,Havale/EFT,True,False,False,True,7051.200000000001,244.83333333333334,0.47,Orta
2527,Global Holding,Premium,Üretim,Küçük Ölçekli,Istanbul,740574,22,33662,14,22,10207725,110,3,9.68,9,Mağaza,Vadeli Ödeme,True,True,True,True,1777377.6000000003,61714.5,0.59,Düşük
2528,Anadolu Holding,Premium,Sağlık,Orta Ölçekli,Eskişehir,139150,25,5566,4,25,4973169,144,5,9.16,5,Mobil Uygulama,Kurumsal Kredi Kartı,True,False,False,True,556600.0,11595.833333333334,0.5,Düşük
2529,Star Ltd. Şti.,Silver,Üretim,Büyük Ölçekli,Istanbul,34665,23,1507,18,23,16244722,118,3,8.38,7,Web Site,Kurumsal Kredi Kartı,True,False,False,False,83196.00000000001,2888.75,0.46,Düşük
2530,Star Sanayi,Gold,Eğitim,Orta Ölçekli,Samsun,25073,6,4178,63,6,882250,76,5,9.28,10,Mobil Uygulama,Kurumsal Kredi Kartı,True,False,True,False,100292.0,2089.4166666666665,0.42,Yüksek
2531,Anadolu A.Ş.,Gold,Perakende,Küçük Ölçekli,Bursa,1973911,11,179446,48,11,3326906,563,11,8.89,7,Mobil Uygulama,Havale/EFT,False,False,True,True,17370416.8,164492.58333333334,0.36,Orta
2532,Sistem Ticaret,Silver,Üretim,Büyük Ölçekli,Gaziantep,65450,15,4363,14,15,1707508,126,9,9.79,9,Telefon,Vadeli Ödeme,True,False,False,True,471240.0,5454.166666666667,0.49,Düşük
2533,Mega Ltd. Şti.,Premium,Turizm,Orta Ölçekli,Istanbul,56546,20,2827,61,20,5121229,37,2,6.13,10,Web Site,Vadeli Ödeme,True,True,True,True,90473.6,4712.166666666667,0.47,Yüksek
2534,Mega Holding,Gold,Üretim,Küçük Ölçekli,Istanbul,17763,27,657,18,27,1099603,200,3,10.0,3,E-posta,Kurumsal Kredi Kartı,True,True,True,True,42631.200000000004,1480.25,0.62,Düşük
2535,Türk A.Ş.,Premium,Üretim,Küçük Ölçekli,Adana,20610,11,1873,7,11,1528411,82,17,8.27,10,Mağaza,Çek,True,True,False,False,280296.00000000006,1717.5,0.57,Düşük
2536,Sistem Ltd. Şti.,Silver,Sağlık,Küçük Ölçekli,Gaziantep,28516,9,3168,60,9,5790231,181,2,7.9,4,Mobil Uygulama,Havale/EFT,True,True,False,True,45625.600000000006,2376.3333333333335,0.48,Orta
2537,Anadolu A.Ş.,Silver,Teknoloji,Küçük Ölçekli,Adana,6544,16,409,21,16,1689958,5,2,8.0,7,Telefon,Havale/EFT,True,True,False,True,10470.400000000001,545.3333333333334,0.51,Düşük
2538,Net Teknoloji,Silver,Sağlık,Büyük Ölçekli,Istanbul,73262,24,3052,18,24,2832902,147,3,8.74,8,Mağaza,Çek,True,True,True,True,175828.80000000002,6105.166666666667,0.57,Düşük
2539,Net Holding,Gold,İnşaat,Küçük Ölçekli,Adana,15052,35,430,9,35,1441508,97,12,7.17,3,Mobil Uygulama,Vadeli Ödeme,True,True,True,True,144499.2,1254.3333333333333,0.61,Orta
2540,Pro Teknoloji,Premium,Perakende,Küçük Ölçekli,Adana,248630,23,10810,44,23,5272834,140,5,8.79,6,E-posta,Vadeli Ödeme,False,True,True,True,994520.0,20719.166666666668,0.48,Orta
2541,Star Sanayi,Premium,Finans,Küçük Ölçekli,Bursa,240427,26,9247,24,26,3364238,132,6,8.85,5,Web Site,Çek,True,True,False,True,1154049.6,20035.583333333332,0.59,Düşük
2542,Star Teknoloji,Silver,Perakende,Büyük Ölçekli,Adana,24322,19,1280,7,19,11116163,20,2,10.0,8,Mağaza,Kurumsal Kredi Kartı,True,True,True,True,38915.200000000004,2026.8333333333333,0.58,Düşük
2543,Anadolu Holding,Bronze,Hizmet,Orta Ölçekli,Gaziantep,42079,29,1451,10,29,7935490,175,1,7.31,9,Mobil Uygulama,Havale/EFT,False,False,True,True,33663.200000000004,3506.5833333333335,0.34,Orta
2544,Mega Teknoloji,Gold,Finans,Orta Ölçekli,Antalya,102061,15,6804,15,15,347780,7,24,10.0,8,Mobil Uygulama,Vadeli Ödeme,False,True,True,True,1959571.2000000002,8505.083333333334,0.56,Düşük
2545,Pro Teknoloji,Gold,Finans,Küçük Ölçekli,Istanbul,4421,10,442,23,10,6274531,65,2,7.78,7,Web Site,Havale/EFT,True,False,True,True,7073.6,368.4166666666667,0.38,Düşük
2546,Pro Ltd. Şti.,Premium,İnşaat,Orta Ölçekli,Izmir,739574,19,38924,50,19,11474872,34,7,7.44,9,Mobil Uygulama,Vadeli Ödeme,True,False,True,True,4141614.4000000004,61631.166666666664,0.43,Orta
2547,Tech Teknoloji,Silver,Turizm,Küçük Ölçekli,Istanbul,18010,16,1125,7,16,1127914,93,6,7.83,9,Mobil Uygulama,Vadeli Ödeme,True,True,False,True,86448.00000000001,1500.8333333333333,0.52,Düşük
2548,Global Ticaret,Silver,Hizmet,Küçük Ölçekli,Ankara,75032,25,3001,41,25,12816679,140,1,8.81,7,Telefon,Kurumsal Kredi Kartı,True,True,False,True,60025.600000000006,6252.666666666667,0.57,Orta
2549,Sistem Ticaret,Silver,Üretim,Büyük Ölçekli,Ankara,78257,15,5217,75,15,973998,251,5,9.1,9,Mağaza,Vadeli Ödeme,True,True,False,True,313028.0,6521.416666666667,0.55,Yüksek
2550,Anadolu Ltd. Şti.,Bronze,Teknoloji,Küçük Ölçekli,Istanbul,420,26,16,16,26,24828651,13,1,9.62,9,Web Site,Kurumsal Kredi Kartı,True,True,True,True,336.0,35.0,0.6,Düşük
2551,Global Ticaret,Silver,Teknoloji,Orta Ölçekli,Ankara,9866,29,340,14,29,17979066,92,3,6.99,0,Mağaza,Kurumsal Kredi Kartı,True,False,True,True,23678.400000000005,822.1666666666666,0.44,Orta
2552,Anadolu A.Ş.,Premium,Hizmet,Küçük Ölçekli,Istanbul,194238,20,9711,20,20,1047115,48,4,5.96,9,Telefon,Vadeli Ödeme,True,True,False,True,621561.6,16186.5,0.48,Yüksek
2553,Star Sanayi,Gold,Sağlık,Orta Ölçekli,Konya,43528,16,2720,51,16,1623150,34,8,9.19,2,Mağaza,Kurumsal Kredi Kartı,True,True,False,True,278579.2,3627.3333333333335,0.57,Orta
2554,Anadolu Holding,Silver,Hizmet,Orta Ölçekli,Eskişehir,74293,27,2751,3,27,10208068,13,1,9.02,6,Telefon,Vadeli Ödeme,True,True,True,True,59434.4,6191.083333333333,0.58,Düşük
2555,Sistem A.Ş.,Silver,Eğitim,Büyük Ölçekli,Istanbul,30359,23,1319,15,23,3815794,30,14,9.18,7,E-posta,Kurumsal Kredi Kartı,True,False,True,True,340020.80000000005,2529.9166666666665,0.53,Düşük
2556,Sistem Teknoloji,Silver,Sağlık,Küçük Ölçekli,Eskişehir,167107,18,9283,1,18,5530023,67,1,8.79,5,Mobil Uygulama,Havale/EFT,True,True,True,True,133685.6,13925.583333333334,0.54,Düşük
2557,Mega Ticaret,Silver,Perakende,Küçük Ölçekli,Izmir,31362,19,1650,22,19,6008226,5,3,6.94,9,Mağaza,Kurumsal Kredi Kartı,True,True,True,True,75268.80000000002,2613.5,0.5,Orta
2558,Net Sanayi,Silver,Üretim,Orta Ölçekli,Istanbul,223788,35,6393,87,35,5050141,93,4,7.6,8,Mobil Uygulama,Vadeli Ödeme,True,True,False,True,716121.6000000001,18649.0,0.58,Yüksek
2559,Sistem Teknoloji,Bronze,Hizmet,Büyük Ölçekli,Istanbul,4051,22,184,6,22,1155940,16,3,9.21,7,E-posta,Vadeli Ödeme,True,True,True,True,9722.400000000001,337.5833333333333,0.58,Düşük
2560,Pro Sanayi,Silver,Hizmet,Küçük Ölçekli,Izmir,21826,28,779,9,28,1456668,90,1,8.71,9,Mağaza,Havale/EFT,True,True,True,True,17460.8,1818.8333333333333,0.58,Düşük
2561,Sistem Ticaret,Bronze,Eğitim,Orta Ölçekli,Konya,7235,9,803,37,9,957081,52,4,10.0,9,Web Site,Vadeli Ödeme,True,True,False,True,23152.0,602.9166666666666,0.55,Orta
2562,Türk Ticaret,Gold,Hizmet,Küçük Ölçekli,Bursa,71021,18,3945,36,18,1245966,153,2,9.83,6,Mağaza,Vadeli Ödeme,True,True,False,True,113633.6,5918.416666666667,0.57,Orta
2563,Global Sanayi,Silver,İnşaat,Küçük Ölçekli,Istanbul,17401,16,1087,28,16,8540783,62,6,7.75,2,Telefon,Kurumsal Kredi Kartı,True,True,True,True,83524.80000000002,1450.0833333333333,0.52,Düşük
2564,Tech Teknoloji,Bronze,Sağlık,Küçük Ölçekli,Istanbul,12488,36,346,9,36,13128106,291,14,10.0,7,Mobil Uygulama,Havale/EFT,True,True,False,False,139865.6,1040.6666666666667,0.7,Düşük
2565,Net Sanayi,Gold,Üretim,Küçük Ölçekli,Ankara,13775,30,459,3,30,8655758,44,6,6.44,8,Mağaza,Çek,True,True,True,True,66120.00000000001,1147.9166666666667,0.54,Orta
2566,Tech Sanayi,Bronze,Eğitim,Büyük Ölçekli,Istanbul,8828,18,490,8,18,2526509,83,1,7.52,10,Mobil Uygulama,Vadeli Ödeme,True,True,False,False,7062.400000000001,735.6666666666666,0.5,Düşük
2567,Global Sanayi,Silver,Perakende,Orta Ölçekli,Istanbul,26027,22,1183,31,22,806191,136,3,8.67,1,Telefon,Vadeli Ödeme,True,False,True,True,62464.80000000001,2168.9166666666665,0.46,Orta
2568,Global Teknoloji,Premium,Perakende,Orta Ölçekli,Istanbul,2655,19,139,11,19,285251,29,1,6.61,7,Web Site,Çek,True,True,False,False,2124.0,221.25,0.48,Orta
2569,Pro A.Ş.,Silver,Perakende,Büyük Ölçekli,Konya,836,25,33,56,25,5068389,6,4,6.67,8,Mağaza,Çek,True,True,True,True,2675.2000000000003,69.66666666666667,0.52,Orta
2570,Grup Holding,Premium,Hizmet,Küçük Ölçekli,Kayseri,60174,25,2406,29,25,9895079,158,15,5.77,7,Mağaza,Kurumsal Kredi Kartı,False,True,False,False,722088.0,5014.5,0.44,Yüksek
2571,Mega Holding,Bronze,Perakende,Büyük Ölçekli,Ankara,276,18,15,2,18,16655201,39,2,9.59,5,Mağaza,Kurumsal Kredi Kartı,True,True,False,True,441.6,23.0,0.57,Düşük
2572,Türk Ticaret,Bronze,Lojistik,Küçük Ölçekli,Mersin,13189,23,573,3,23,6023796,22,1,3.0,7,Web Site,Kurumsal Kredi Kartı,True,True,True,True,10551.2,1099.0833333333333,0.39,Yüksek
2573,Star Ltd. Şti.,Premium,Hizmet,Küçük Ölçekli,Ankara,31274,20,1563,10,20,3948948,94,4,9.11,9,Telefon,Çek,False,False,True,True,100076.8,2606.1666666666665,0.37,Düşük
2574,Türk Teknoloji,Premium,Üretim,Orta Ölçekli,Izmir,124162,23,5398,26,23,4072706,51,11,9.92,10,Mağaza,Kurumsal Kredi Kartı,True,True,True,True,1092625.6,10346.833333333334,0.64,Düşük
2575,Global Ticaret,Silver,Teknoloji,Büyük Ölçekli,Istanbul,9645,18,535,83,18,2103273,35,1,9.13,10,Web Site,Çek,True,True,False,True,7716.0,803.75,0.55,Yüksek
2576,Tech Ticaret,Gold,Teknoloji,Büyük Ölçekli,Antalya,417507,26,16057,4,26,7566316,127,7,7.55,6,Mobil Uygulama,Vadeli Ödeme,True,False,True,True,2338039.2,34792.25,0.46,Düşük
2577,Star Ltd. Şti.,Premium,Teknoloji,Orta Ölçekli,Trabzon,196523,40,4913,54,40,3834110,348,3,6.63,5,Telefon,Vadeli Ödeme,True,True,True,True,471655.20000000007,16376.916666666666,0.57,Orta
